SRC,API_PROPERTIES,CARRIER,DEVICE_ID,DEVICE_MANUFACTURE,DEVICE_MODEL,EVENT_ID,EVENT_PROPERTIES,PROJECT_NAME,IS_LOGGEDIN,EVENT_TYPE,GROUP_PROPERTIES,GROUPS,LANGUAGE,LIBRARY,OS_NAME,OS_VERSION,PLATFORM,SEQUENCE_NUMBER,SESSION_ID,TIMESTAMP,USER_AGENT,USER_ID,USER_PROPERTIES,UUID,VERSION_NAME,JWT_AUTHED,IP,RECEIVED_AT,EVENT_TIME,_DT,CITY,COUNTRY,LATITUDE,LONGITUDE,REGION
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 37,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=settings"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""fed_wire_routing"",
    ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod"",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""56a2c5e6-6d2e-49c0-8e3f-9c1aa1c62877"",
    ""source"": ""settings"",
    ""state"": ""default"",
    ""time_start"": 1625070497051
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 37,
  ""session_id"": 1625070501932,
  ""timestamp"": 1625070504923,
  ""user_agent"": """",
  ""user_id"": ""9a000524-74cd-530f-a727-8e9e3fcc55e4"",
  ""user_properties"": {},
  ""uuid"": ""2ecdfba8-ddbf-49ac-819b-f70f4d1db07a"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,37,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=settings"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""fed_wire_routing"",
  ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod"",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""56a2c5e6-6d2e-49c0-8e3f-9c1aa1c62877"",
  ""source"": ""settings"",
  ""state"": ""default"",
  ""time_start"": 1625070497051
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,37,1.62507E+12,2021-06-30 16:28:25,,9a000524,{},2ecdfba8,9.32.0,TRUE,24.44.150.121,2021-06-30 16:28:28,2021-06-30 16:28:25,2021-06-30 16:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 32,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""assets"",
    ""prev_page_path"": """",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
    ""source"": ""NUXheader"",
    ""state"": ""default"",
    ""time_start"": 1625069831041
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 32,
  ""session_id"": 1625069836461,
  ""timestamp"": 1625069858858,
  ""user_agent"": """",
  ""user_id"": ""87522ee7-cf04-54d9-ac8a-ed696168e60a"",
  ""user_properties"": {},
  ""uuid"": ""18ff7499-b59b-4409-a522-7cac109cfb37"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,32,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""assets"",
  ""prev_page_path"": """",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
  ""source"": ""NUXheader"",
  ""state"": ""default"",
  ""time_start"": 1625069831041
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,32,1.62507E+12,2021-06-30 16:17:39,,87522ee7,{},18ff7499,9.32.0,TRUE,24.44.150.121,2021-06-30 16:17:41,2021-06-30 16:17:39,2021-06-30 16:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 21,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""fed_wire_routing"",
    ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod"",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
    ""source"": ""NUXheader"",
    ""state"": ""default"",
    ""time_start"": 1625069831041
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 21,
  ""session_id"": 1625069836461,
  ""timestamp"": 1625069839956,
  ""user_agent"": """",
  ""user_id"": ""87522ee7-cf04-54d9-ac8a-ed696168e60a"",
  ""user_properties"": {},
  ""uuid"": ""1a3b3fd3-d759-403a-ac7c-e63ca00e31ed"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,21,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""fed_wire_routing"",
  ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod"",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
  ""source"": ""NUXheader"",
  ""state"": ""default"",
  ""time_start"": 1625069831041
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,21,1.62507E+12,2021-06-30 16:17:20,,87522ee7,{},1a3b3fd3,9.32.0,TRUE,24.44.150.121,2021-06-30 16:17:23,2021-06-30 16:17:20,2021-06-30 16:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 49,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=settings"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""settings"",
    ""prev_page_path"": ""SettingsModalStack_params_headerAction=close&SettingsModalStack_screen=Settings&Settings_headerAction=close"",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
    ""source"": ""settings"",
    ""state"": ""default"",
    ""time_start"": 1625069831041
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 49,
  ""session_id"": 1625069836461,
  ""timestamp"": 1625069872629,
  ""user_agent"": """",
  ""user_id"": ""87522ee7-cf04-54d9-ac8a-ed696168e60a"",
  ""user_properties"": {},
  ""uuid"": ""3923c0a1-9565-44c1-98e3-bb56779a6303"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,49,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=settings&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=settings"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""settings"",
  ""prev_page_path"": ""SettingsModalStack_params_headerAction=close&SettingsModalStack_screen=Settings&Settings_headerAction=close"",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""57d34324-966d-44b5-a8f6-f035eff515d5"",
  ""source"": ""settings"",
  ""state"": ""default"",
  ""time_start"": 1625069831041
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,49,1.62507E+12,2021-06-30 16:17:53,,87522ee7,{},3923c0a1,9.32.0,TRUE,24.44.150.121,2021-06-30 16:17:54,2021-06-30 16:17:53,2021-06-30 16:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 111,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""assets"",
    ""prev_page_path"": """",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""8a44064c-7e15-4b07-9fa1-7eb41cfcd3e5"",
    ""source"": ""NUXheader"",
    ""state"": ""default"",
    ""time_start"": 1625235760644
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 111,
  ""session_id"": 1625235766050,
  ""timestamp"": 1625235849478,
  ""user_agent"": """",
  ""user_id"": ""87522ee7-cf04-54d9-ac8a-ed696168e60a"",
  ""user_properties"": {},
  ""uuid"": ""180fa587-20dc-48fa-8a90-45d9cf8d5107"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,111,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""assets"",
  ""prev_page_path"": """",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""8a44064c-7e15-4b07-9fa1-7eb41cfcd3e5"",
  ""source"": ""NUXheader"",
  ""state"": ""default"",
  ""time_start"": 1625235760644
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,111,1.62524E+12,2021-07-02 14:24:09,,87522ee7,{},180fa587,9.32.0,TRUE,24.44.150.121,2021-07-02 14:24:12,2021-07-02 14:24:10,2021-07-02 14:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 29,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""gift_card_verification"",
    ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=NUXheader&GiftCardVerification_entryPoint=NUXheader"",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""2c647bd3-5a46-47b5-aa38-63aeddc1deed"",
    ""source"": ""NUXheader"",
    ""state"": ""default"",
    ""time_start"": 1625257001877
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 29,
  ""session_id"": 1625260294268,
  ""timestamp"": 1625260298319,
  ""user_agent"": """",
  ""user_id"": ""87522ee7-cf04-54d9-ac8a-ed696168e60a"",
  ""user_properties"": {},
  ""uuid"": ""0d7fcb28-dfa4-4d36-84e3-390bb9ad060f"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,29,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_entryPoint=NUXheader"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""gift_card_verification"",
  ""prev_page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_entryPoint=NUXheader&AddPaymentMethodModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=NUXheader&GiftCardVerification_entryPoint=NUXheader"",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""2c647bd3-5a46-47b5-aa38-63aeddc1deed"",
  ""source"": ""NUXheader"",
  ""state"": ""default"",
  ""time_start"": 1625257001877
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,29,1.62526E+12,2021-07-02 21:11:38,,87522ee7,{},0d7fcb28,9.32.0,TRUE,24.44.150.121,2021-07-02 21:11:40,2021-07-02 21:11:38,2021-07-02 21:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""1"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 96,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""add_payment_method"",
    ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_availablePaymentMethodsOptions_transferType=deposits&AddPaymentMethodModalStack_params_entryPoint=deposit&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_availablePaymentMethodsOptions_transferType=deposits&AddPaymentMethod_entryPoint=deposit"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""deposit_input"",
    ""prev_page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_accountId=24421d92-8615-5a05-9a3e-4286a77e345b&DepositModalStack_params_paymentMethodId=&DepositModalStack_screen=DepositInput&DepositInput_headerAction=close&DepositInput_accountId=24421d92-8615-5a05-9a3e-4286a77e345b&DepositInput_paymentMethodId="",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""8f0c4012-e783-4cd0-8dd2-f560a267b93b"",
    ""source"": ""deposit"",
    ""state"": ""default"",
    ""time_start"": 1624992801857
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 96,
  ""session_id"": 1625003564089,
  ""timestamp"": 1625003592974,
  ""user_agent"": """",
  ""user_id"": ""9a000524-74cd-530f-a727-8e9e3fcc55e4"",
  ""user_properties"": {},
  ""uuid"": ""c6848fd2-12e8-4cad-b76a-5c02740bbb0c"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,1,,,96,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""add_payment_method"",
  ""page_path"": ""AddPaymentMethodModalStack_params_headerAction=close&AddPaymentMethodModalStack_params_availablePaymentMethodsOptions_transferType=deposits&AddPaymentMethodModalStack_params_entryPoint=deposit&AddPaymentMethodModalStack_screen=AddPaymentMethod&AddPaymentMethod_headerAction=close&AddPaymentMethod_availablePaymentMethodsOptions_transferType=deposits&AddPaymentMethod_entryPoint=deposit"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""deposit_input"",
  ""prev_page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_accountId=24421d92-8615-5a05-9a3e-4286a77e345b&DepositModalStack_params_paymentMethodId=&DepositModalStack_screen=DepositInput&DepositInput_headerAction=close&DepositInput_accountId=24421d92-8615-5a05-9a3e-4286a77e345b&DepositInput_paymentMethodId="",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""8f0c4012-e783-4cd0-8dd2-f560a267b93b"",
  ""source"": ""deposit"",
  ""state"": ""default"",
  ""time_start"": 1624992801857
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,96,1.625E+12,2021-06-29 21:53:13,,9a000524,{},c6848fd2,9.32.0,TRUE,24.44.150.121,2021-06-29 21:53:16,2021-06-29 21:53:13,2021-06-29 21:00:00,,,,,
"{
  ""api_properties"": null,
  ""carrier"": """",
  ""device_id"": ""2"",
  ""device_manufacturer"": """",
  ""device_model"": """",
  ""enriched"": false,
  ""event_id"": 103,
  ""event_properties"": {
    ""action"": ""render"",
    ""auth"": 1,
    ""component_type"": ""modal"",
    ""has_double_fired"": false,
    ""locale"": null,
    ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
    ""page_key"": ""gift_card_verification"",
    ""page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_availablePaymentMethodsOptions_accountId=e9e49382-dfdc-5808-b8e1-fb9c34dfc663&DepositModalStack_params_availablePaymentMethodsOptions_transferType=deposits&DepositModalStack_params_entryPoint=deposit&DepositModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=deposit&GiftCardVerification_entryPoint=deposit"",
    ""platform"": ""ios"",
    ""prev_page_key"": ""gift_card_redeem"",
    ""prev_page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_availablePaymentMethodsOptions_accountId=e9e49382-dfdc-5808-b8e1-fb9c34dfc663&DepositModalStack_params_availablePaymentMethodsOptions_transferType=deposits&DepositModalStack_params_entryPoint=deposit&DepositModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=deposit&GiftCardRedeem_amount_amount=0.00&GiftCardRedeem_amount_currency=USD&GiftCardRedeem_cardNumber=01werLgf82r6SLoq5bky&GiftCardRedeem_pin=sBjENw&GiftCardRedeem_providerCode=PRIZEOUT&GiftCardRedeem_name=Prizeout&GiftCardRedeem_logoUrl=https://static.prizeout.com/favicon-32x32.png&GiftCardRedeem_entryPoint=deposit"",
    ""project_name"": ""consumer"",
    ""session_uuid"": ""929c5b88-1c03-4124-8f4f-f204426b2913"",
    ""source"": ""deposit"",
    ""state"": ""default"",
    ""time_start"": 1624990468935
  },
  ""event_type"": ""gc"",
  ""group_properties"": null,
  ""groups"": null,
  ""jwt_authed"": false,
  ""language"": """",
  ""library"": {
    ""name"": ""@cba"",
    ""version"": ""2.5.2""
  },
  ""os_name"": """",
  ""os_version"": """",
  ""platform"": ""iOS"",
  ""sequence_number"": 103,
  ""session_id"": 1624990474637,
  ""timestamp"": 1624990677415,
  ""user_agent"": """",
  ""user_id"": ""fb615e25-d513-5904-8152-78b1691f4004"",
  ""user_properties"": {},
  ""uuid"": ""9dc86148-f84d-4e17-a537-081c5f22dcb3"",
  ""validated"": true,
  ""validation_version"": ""2.0.0"",
  ""version_name"": ""9.32.0""
}",,,2,,,103,"{
  ""action"": ""render"",
  ""auth"": 1,
  ""component_type"": ""modal"",
  ""has_double_fired"": false,
  ""locale"": null,
  ""logging_id"": ""b52ad4de-ab50-44db-b1c8-8fa7db74b218"",
  ""page_key"": ""gift_card_verification"",
  ""page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_availablePaymentMethodsOptions_accountId=e9e49382-dfdc-5808-b8e1-fb9c34dfc663&DepositModalStack_params_availablePaymentMethodsOptions_transferType=deposits&DepositModalStack_params_entryPoint=deposit&DepositModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=deposit&GiftCardVerification_entryPoint=deposit"",
  ""platform"": ""ios"",
  ""prev_page_key"": ""gift_card_redeem"",
  ""prev_page_path"": ""DepositModalStack_params_headerAction=close&DepositModalStack_params_availablePaymentMethodsOptions_accountId=e9e49382-dfdc-5808-b8e1-fb9c34dfc663&DepositModalStack_params_availablePaymentMethodsOptions_transferType=deposits&DepositModalStack_params_entryPoint=deposit&DepositModalStack_screen=AddPaymentMethod&GiftCardStack_screen=GiftCardVerification&GiftCardStack_params_entryPoint=deposit&GiftCardRedeem_amount_amount=0.00&GiftCardRedeem_amount_currency=USD&GiftCardRedeem_cardNumber=01werLgf82r6SLoq5bky&GiftCardRedeem_pin=sBjENw&GiftCardRedeem_providerCode=PRIZEOUT&GiftCardRedeem_name=Prizeout&GiftCardRedeem_logoUrl=https://static.prizeout.com/favicon-32x32.png&GiftCardRedeem_entryPoint=deposit"",
  ""project_name"": ""consumer"",
  ""session_uuid"": ""929c5b88-1c03-4124-8f4f-f204426b2913"",
  ""source"": ""deposit"",
  ""state"": ""default"",
  ""time_start"": 1624990468935
}",consumer,TRUE,gc,null,null,,"{
  ""name"": ""@cba"",
  ""version"": ""2.5.2""
}",,,iOS,103,1.62499E+12,2021-06-29 18:17:57,,fb615e25,{},9dc86148,9.32.0,TRUE,76.121.186.114,2021-06-29 18:18:00,2021-06-29 18:17:58,2021-06-29 18:00:00,,,,,
